Arrondissement,annee_mutation,prix_m2,type_local,nombre_pieces_principales
2,2024,11428.57142857143,Appartement,1.0
19,2024,8500.0,Appartement,2.0
20,2024,11683.0,Appartement,1.0
3,2024,9351.851851851852,Appartement,4.0
3,2024,9932.835820895523,Appartement,2.0
10,2024,7083.333333333333,Appartement,3.0
19,2024,5766.666666666667,Local industriel. commercial ou assimilé,0.0
8,2024,12132.35294117647,Appartement,3.0
17,2024,9813.333333333334,Appartement,1.0
18,2024,8923.076923076924,Appartement,1.0
2,2024,9212.121212121212,Appartement,2.0
20,2024,7629.62962962963,Appartement,2.0
10,2024,8281.25,Appartement,2.0
17,2024,12222.222222222223,Appartement,1.0
8,2024,8571.42857142857,Appartement,2.0
17,2024,26111.11111111111,Appartement,1.0
17,2024,10930.232558139534,Appartement,4.0
10,2024,3626.3076923076924,Local industriel. commercial ou assimilé,0.0
2,2024,7500.0,Appartement,1.0
3,2024,10743.478260869566,Local industriel. commercial ou assimilé,0.0
18,2024,13528.703703703704,Appartement,2.0
9,2024,8600.0,Appartement,1.0
4,2024,13081.818181818182,Appartement,1.0
20,2024,10888.888888888889,Appartement,1.0
9,2024,8982.289156626506,Local industriel. commercial ou assimilé,0.0
18,2024,8750.0,Local industriel. commercial ou assimilé,0.0
18,2024,7777.777777777777,Appartement,2.0
2,2024,7066.666666666667,Local industriel. commercial ou assimilé,0.0
4,2024,13760.0,Appartement,2.0
17,2024,2100.0,Local industriel. commercial ou assimilé,0.0
17,2024,414.4736842105263,Appartement,5.0
9,2024,27857.14285714286,Local industriel. commercial ou assimilé,0.0
9,2024,10086.206896551725,Appartement,2.0
18,2024,10000.0,Appartement,1.0
10,2024,5500.0,Appartement,1.0
18,2024,9215.0,Appartement,4.0
18,2024,7727.272727272727,Appartement,1.0
3,2024,4615.384615384615,Local industriel. commercial ou assimilé,0.0
18,2024,10167.79411764706,Appartement,1.0
17,2024,143500.0,Appartement,1.0
10,2024,9585.0,Appartement,1.0
19,2024,8909.09090909091,Appartement,2.0
2,2024,20509.090909090908,Appartement,2.0
17,2024,405.4054054054054,Appartement,3.0
10,2024,9155.2,Appartement,2.0
10,2024,4966.185185185185,Appartement,5.0
10,2024,9509.803921568628,Appartement,4.0
4,2024,13684.21052631579,Appartement,3.0
18,2024,333.3333333333333,Appartement,2.0
2,2024,10748.031496062993,Appartement,4.0
20,2024,8201.111111111111,Appartement,1.0
20,2024,5978.260869565217,Appartement,4.0
18,2024,7346.938775510204,Appartement,2.0
17,2024,5920.0,Appartement,1.0
17,2024,9230.76923076923,Appartement,3.0
17,2024,6673.170731707317,Local industriel. commercial ou assimilé,0.0
19,2024,9000.0,Appartement,1.0
20,2024,8578.947368421053,Appartement,3.0
20,2024,8113.207547169812,Appartement,2.0
19,2024,7222.222222222223,Appartement,1.0
2,2024,13103.448275862069,Appartement,1.0
3,2024,3614.4578313253014,Local industriel. commercial ou assimilé,0.0
1,2024,9000.0,Appartement,1.0
20,2024,4750.0,Appartement,2.0
1,2024,11986.301369863013,Appartement,4.0
1,2024,1176.4705882352941,Appartement,1.0
17,2024,9671.052631578947,Appartement,2.0
18,2024,7333.333333333333,Appartement,3.0
9,2024,12745.0,Appartement,2.0
18,2024,13064.516129032258,Appartement,3.0
9,2024,12921.764705882353,Appartement,3.0
18,2024,7142.857142857143,Appartement,1.0
20,2024,8235.29411764706,Appartement,1.0
10,2024,8000.0,Appartement,1.0
2,2024,25652.17391304348,Appartement,4.0
17,2024,10925.0,Appartement,3.0
10,2024,11046.739130434782,Appartement,1.0
17,2024,12393.162393162393,Appartement,5.0
20,2024,10425.0,Appartement,2.0
17,2024,8636.363636363636,Appartement,1.0
17,2024,2550.0,Appartement,5.0
9,2024,10844.285714285714,Appartement,1.0
17,2024,8488.888888888889,Appartement,3.0
17,2024,8045.181818181818,Appartement,3.0
17,2024,26888.88888888889,Appartement,1.0
17,2024,10755.555555555555,Appartement,3.0
18,2024,13333.333333333334,Appartement,1.0
18,2024,9468.08510638298,Appartement,3.0
17,2024,8937.5,Appartement,1.0
9,2024,7885.294117647059,Appartement,2.0
1,2024,10344.827586206897,Appartement,1.0
2,2024,13125.0,Appartement,3.0
20,2024,8573.333333333334,Appartement,3.0
18,2024,11183.673469387755,Appartement,3.0
9,2024,214.28571428571428,Appartement,2.0
4,2024,17857.14285714286,Appartement,3.0
17,2024,6666.666666666667,Appartement,1.0
18,2024,8968.75,Appartement,2.0
20,2024,7382.690476190476,Appartement,1.0
2,2024,750.0,Appartement,2.0
20,2024,7222.222222222223,Appartement,1.0
20,2024,6774.193548387097,Appartement,1.0
18,2024,7553.191489361702,Appartement,3.0
2,2024,3300.0,Local industriel. commercial ou assimilé,0.0
20,2024,6940.740740740741,Appartement,1.0
10,2024,300.0,Appartement,2.0
19,2024,5791.771428571428,Local industriel. commercial ou assimilé,0.0
17,2024,11519.047619047618,Appartement,1.0
19,2024,24000.0,Local industriel. commercial ou assimilé,0.0
9,2024,10434.782608695652,Appartement,4.0
1,2024,10984.375,Appartement,2.0
17,2024,8823.529411764706,Appartement,1.0
20,2024,2702.7027027027025,Local industriel. commercial ou assimilé,0.0
2,2024,11550.0,Appartement,1.0
9,2024,16091.954022988506,Appartement,4.0
9,2024,11083.333333333334,Appartement,1.0
17,2024,8708.333333333334,Appartement,1.0
17,2024,8857.795454545454,Appartement,1.0
20,2024,8000.0,Appartement,2.0
17,2024,9242.424242424242,Appartement,2.0
3,2024,13577.777777777777,Appartement,2.0
18,2024,11318.75,Appartement,3.0
18,2024,9158.666666666666,Appartement,1.0
2,2024,7619.047619047619,Appartement,2.0
10,2024,8000.0,Appartement,1.0
1,2024,12222.222222222223,Appartement,3.0
18,2024,5333.333333333333,Appartement,2.0
2,2024,17777.777777777777,Appartement,2.0
2,2024,14285.714285714286,Local industriel. commercial ou assimilé,0.0
20,2024,7317.073170731707,Appartement,2.0
18,2024,10291.666666666666,Appartement,2.0
8,2024,7777.777777777777,Appartement,1.0
18,2024,10244.791666666666,Appartement,2.0
18,2024,8600.0,Appartement,1.0
18,2024,23083.333333333332,Appartement,3.0
18,2024,9140.625,Appartement,3.0
3,2024,15993.253968253968,Appartement,3.0
20,2024,11463.414634146342,Appartement,2.0
17,2024,16806.39534883721,Appartement,2.0
20,2024,5600.0,Appartement,3.0
17,2024,13333.333333333334,Appartement,3.0
18,2024,7271.186440677966,Appartement,3.0
18,2024,10000.0,Appartement,1.0
19,2024,13203.125,Appartement,2.0
19,2024,25606.060606060608,Appartement,1.0
19,2024,7500.0,Appartement,2.0
9,2024,4562.5,Appartement,1.0
3,2024,16076.271186440677,Appartement,2.0
20,2024,9444.444444444445,Appartement,3.0
10,2024,9166.666666666666,Appartement,3.0
9,2024,9344.827586206897,Appartement,2.0
9,2024,18066.666666666668,Appartement,1.0
9,2024,10416.666666666666,Appartement,1.0
17,2024,6839.818181818182,Appartement,3.0
17,2024,10748.285714285714,Appartement,2.0
10,2024,8257.142857142857,Appartement,2.0
19,2024,10431.818181818182,Appartement,2.0
17,2024,12142.857142857143,Appartement,1.0
3,2024,12100.0,Appartement,2.0
10,2024,8252.014925373134,Appartement,3.0
9,2024,25666.666666666668,Appartement,4.0
19,2024,11088.888888888889,Appartement,3.0
19,2024,4247.787610619469,Local industriel. commercial ou assimilé,0.0
8,2024,9473.684210526315,Appartement,1.0
10,2024,7500.0,Appartement,1.0
20,2024,7733.333333333333,Appartement,1.0
17,2024,10500.0,Appartement,1.0
20,2024,6846.153846153846,Appartement,2.0
17,2024,19634.146341463416,Local industriel. commercial ou assimilé,0.0
17,2024,10941.176470588236,Appartement,1.0
17,2024,18578.1,Appartement,1.0
20,2024,6470.588235294118,Appartement,1.0
10,2024,3500.0,Local industriel. commercial ou assimilé,0.0
4,2024,6533.333333333333,Appartement,1.0
4,2024,785.7142857142857,Appartement,2.0
20,2024,8720.0,Appartement,1.0
1,2024,10711.111111111111,Appartement,2.0
20,2024,7782.608695652174,Appartement,5.0
20,2024,8629.23076923077,Appartement,2.0
10,2024,9000.0,Appartement,1.0
9,2024,10562.5,Appartement,6.0
17,2024,28055.555555555555,Appartement,1.0
17,2024,10762.71186440678,Appartement,3.0
19,2024,6920.727272727273,Appartement,3.0
8,2024,1342.1052631578948,Appartement,6.0
8,2024,6222.222222222223,Appartement,1.0
18,2024,5769.2307692307695,Appartement,3.0
2,2024,10263.157894736842,Appartement,2.0
20,2024,8712.121212121212,Appartement,4.0
4,2024,15333.333333333334,Appartement,1.0
9,2024,6796.116504854369,Local industriel. commercial ou assimilé,0.0
10,2024,7656.25,Appartement,2.0
18,2024,8500.0,Local industriel. commercial ou assimilé,0.0
19,2024,7818.333333333333,Appartement,1.0
8,2024,6250.0,Appartement,1.0
9,2024,9545.454545454546,Appartement,1.0
8,2024,3362.5730994152045,Local industriel. commercial ou assimilé,0.0
18,2024,11811.023622047243,Appartement,5.0
8,2024,9913.793103448275,Appartement,3.0
4,2024,12181.818181818182,Appartement,1.0
19,2024,6500.0,Appartement,1.0
18,2024,6086.301369863014,Appartement,4.0
17,2024,8447.872340425532,Appartement,2.0
3,2024,11334.013529411764,Appartement,1.0
2,2024,11739.130434782608,Appartement,1.0
18,2024,4893.617021276596,Appartement,1.0
9,2024,8421.052631578947,Appartement,3.0
19,2024,6250.0,Appartement,1.0
10,2024,12719.298245614034,Appartement,3.0
10,2024,8500.0,Appartement,3.0
9,2024,11105.263157894737,Appartement,2.0
10,2024,5625.0,Appartement,1.0
3,2024,11441.441441441442,Local industriel. commercial ou assimilé,0.0
19,2024,8800.0,Appartement,2.0
18,2024,10423.728813559323,Appartement,3.0
17,2024,10353.846153846154,Appartement,3.0
18,2024,13076.923076923076,Appartement,2.0
8,2024,11803.0,Appartement,2.0
17,2024,10125.0,Appartement,2.0
19,2024,8177.866666666667,Appartement,1.0
17,2024,8500.0,Appartement,2.0
20,2024,6896.551724137931,Appartement,2.0
3,2024,11388.888888888889,Appartement,1.0
17,2024,7647.058823529412,Appartement,2.0
18,2024,9683.333333333334,Appartement,1.0
20,2024,9285.714285714286,Appartement,3.0
18,2024,1517.3809523809523,Appartement,2.0
9,2024,4666.666666666667,Local industriel. commercial ou assimilé,0.0
18,2024,10637.405,Appartement,3.0
17,2024,8936.170212765957,Appartement,2.0
20,2024,43104.19512195122,Appartement,2.0
20,2024,28504.387096774193,Appartement,3.0
18,2024,7160.714285714285,Appartement,1.0
17,2024,7297.2972972972975,Local industriel. commercial ou assimilé,0.0
20,2024,5689.6551724137935,Appartement,1.0
20,2024,8750.0,Appartement,1.0
18,2024,10394.736842105263,Appartement,2.0
17,2024,110.0,Appartement,2.0
20,2024,9262.5,Appartement,2.0
3,2024,12985.25974025974,Appartement,3.0
2,2024,9609.611111111111,Appartement,1.0
20,2024,6363.636363636364,Appartement,1.0
20,2024,8805.970149253732,Appartement,3.0
9,2024,8350.0,Appartement,1.0
17,2024,9444.444444444445,Appartement,3.0
20,2024,8787.878787878788,Appartement,2.0
18,2024,7966.1016949152545,Appartement,3.0
4,2024,8823.529411764706,Appartement,2.0
19,2024,31818.18181818182,Local industriel. commercial ou assimilé,0.0
18,2024,256950.0,Local industriel. commercial ou assimilé,0.0
18,2024,15861.111111111111,Appartement,4.0
17,2024,10104.62962962963,Appartement,3.0
8,2024,1761.142857142857,Local industriel. commercial ou assimilé,0.0
18,2024,545.4545454545455,Appartement,3.0
10,2024,13125.0,Appartement,1.0
9,2024,11552.0,Appartement,1.0
17,2024,7300.0,Appartement,2.0
17,2024,10588.235294117647,Appartement,1.0
20,2024,7600.0,Appartement,2.0
10,2024,4769.2307692307695,Appartement,1.0
18,2024,10588.235294117647,Appartement,2.0
20,2024,6432.242424242424,Appartement,2.0
9,2024,12019.047619047618,Appartement,1.0
8,2024,1800.0,Local industriel. commercial ou assimilé,0.0
17,2024,40000.0,Appartement,1.0
2,2024,14250.0,Appartement,1.0
2,2024,11739.130434782608,Appartement,1.0
3,2024,8208.333333333334,Appartement,1.0
17,2024,11804.0,Appartement,3.0
19,2024,3266.6666666666665,Appartement,2.0
19,2024,6970.967741935484,Appartement,3.0
19,2024,6133.333333333333,Appartement,1.0
10,2024,11375.0,Appartement,1.0
18,2024,11607.142857142857,Appartement,1.0
20,2024,7777.777777777777,Appartement,2.0
9,2024,3280.0,Local industriel. commercial ou assimilé,0.0
9,2024,6300.0,Appartement,1.0
18,2024,11450.0,Appartement,2.0
9,2024,22444.565217391304,Appartement,1.0
9,2024,23464.772727272728,Appartement,1.0
18,2024,2300.0,Local industriel. commercial ou assimilé,0.0
18,2024,10909.09090909091,Appartement,1.0
20,2024,12258.064516129032,Local industriel. commercial ou assimilé,0.0
19,2024,6702.127659574468,Appartement,3.0
19,2024,8950.0,Appartement,2.0
17,2024,10529.62962962963,Appartement,2.0
3,2024,13235.29411764706,Appartement,2.0
17,2024,10690.0,Appartement,4.0
18,2024,5714.285714285715,Appartement,2.0
8,2024,14545.454545454546,Local industriel. commercial ou assimilé,0.0
20,2024,6400.0,Appartement,1.0
18,2024,6206.896551724138,Appartement,2.0
9,2024,9000.0,Local industriel. commercial ou assimilé,0.0
19,2024,10890.697674418605,Appartement,3.0
8,2024,10754.166666666666,Appartement,1.0
18,2024,21000.0,Appartement,3.0
17,2024,8137.5,Appartement,1.0
18,2024,11176.470588235294,Appartement,1.0
17,2024,11944.444444444445,Appartement,1.0
18,2024,10750.0,Appartement,1.0
9,2024,10166.666666666666,Appartement,1.0
17,2024,4684.210526315789,Appartement,1.0
17,2024,8146.153846153846,Appartement,1.0
17,2024,12000.0,Appartement,2.0
18,2024,8333.333333333334,Appartement,4.0
18,2024,24000.0,Local industriel. commercial ou assimilé,0.0
9,2024,8884.615384615385,Appartement,1.0
20,2024,9862.068965517241,Appartement,2.0
9,2024,13116.666666666666,Appartement,2.0
18,2024,9148.936170212766,Appartement,2.0
10,2024,9580.0,Appartement,1.0
2,2024,13261.538461538461,Appartement,1.0
18,2024,9166.666666666666,Appartement,3.0
10,2024,13248.0,Appartement,1.0
20,2024,9722.222222222223,Appartement,1.0
10,2024,4778.620689655172,Appartement,1.0
18,2024,7766.666666666667,Appartement,2.0
20,2024,9375.0,Appartement,1.0
18,2024,6243.90243902439,Appartement,2.0
17,2024,11505.882352941177,Appartement,1.0
17,2024,9333.333333333334,Appartement,1.0
20,2024,7011.627906976744,Appartement,4.0
20,2024,10996.454285714286,Appartement,3.0
3,2024,13820.224719101123,Local industriel. commercial ou assimilé,0.0
3,2024,10943.396226415094,Appartement,2.0
10,2024,7888.888888888889,Appartement,1.0
20,2024,8819.000535714285,Appartement,3.0
10,2024,12006.608695652174,Appartement,2.0
10,2024,7674.418604651163,Appartement,3.0
18,2024,7642.857142857143,Appartement,1.0
8,2024,314.2857142857143,Appartement,2.0
17,2024,1111.111111111111,Appartement,3.0
8,2024,12695.3125,Appartement,4.0
10,2024,11592.307692307691,Appartement,1.0
17,2024,10714.285714285714,Local industriel. commercial ou assimilé,0.0
10,2024,9681.521739130434,Appartement,3.0
17,2024,13769.23076923077,Appartement,4.0
20,2024,9205.172413793103,Appartement,2.0
10,2024,8189.6551724137935,Appartement,2.0
18,2024,10877.263157894737,Appartement,2.0
18,2024,20666.8,Appartement,1.0
9,2024,11882.35294117647,Appartement,1.0
19,2024,7777.777777777777,Appartement,2.0
3,2024,4709.090909090909,Appartement,2.0
3,2024,6042.857142857143,Appartement,1.0
17,2024,13410.857142857143,Appartement,3.0
10,2024,10568.181818181818,Appartement,3.0
2,2024,8000.0,Appartement,1.0
18,2024,43215.217391304344,Appartement,1.0
18,2024,32062.90322580645,Appartement,2.0
19,2024,6845.833333333333,Appartement,2.0
8,2024,42105.26315789474,Local industriel. commercial ou assimilé,0.0
8,2024,37209.3023255814,Local industriel. commercial ou assimilé,0.0
20,2024,86.20689655172414,Appartement,3.0
18,2024,6300.0,Appartement,1.0
18,2024,9115.384615384615,Appartement,2.0
19,2024,6876.315789473684,Appartement,2.0
20,2024,9747.368421052632,Appartement,1.0
10,2024,7750.0,Appartement,3.0
18,2024,9043.478260869566,Appartement,2.0
2,2024,10142.857142857143,Appartement,2.0
4,2024,12490.055555555555,Appartement,1.0
18,2024,8000.0,Appartement,3.0
10,2024,29852.30769230769,Appartement,1.0
10,2024,27720.0,Appartement,1.0
10,2024,20425.263157894737,Appartement,1.0
19,2024,4021.875,Appartement,1.0
10,2024,11798.076923076924,Local industriel. commercial ou assimilé,0.0
9,2024,7142.857142857143,Appartement,1.0
19,2024,6900.0,Appartement,2.0
17,2024,13125.0,Appartement,1.0
18,2024,45037.735849056604,Local industriel. commercial ou assimilé,0.0
19,2024,10530.973451327434,Appartement,6.0
4,2024,13333.333333333334,Appartement,2.0
20,2024,6111.111111111111,Appartement,1.0
2,2024,10000.0,Appartement,1.0
9,2024,10000.0,Appartement,1.0
19,2024,28500.0,Appartement,1.0
4,2024,11481.481481481482,Appartement,2.0
10,2024,9490.90909090909,Appartement,3.0
9,2024,3968.253968253968,Appartement,4.0
4,2024,10545.454545454546,Appartement,2.0
8,2024,12031.25,Appartement,1.0
8,2024,12222.222222222223,Appartement,1.0
17,2024,11955.57142857143,Appartement,1.0
17,2024,65.78947368421052,Appartement,4.0
18,2024,9000.0,Appartement,1.0
17,2024,10844.155844155845,Appartement,2.0
19,2024,9400.0,Appartement,1.0
4,2024,12727.272727272728,Appartement,2.0
9,2024,11351.351351351352,Appartement,3.0
10,2024,9052.631578947368,Appartement,5.0
18,2024,9768.115942028986,Appartement,3.0
8,2024,14286.543209876543,Appartement,3.0
20,2024,7407.407407407408,Appartement,2.0
3,2024,11698.75,Appartement,2.0
18,2024,12845.454545454546,Appartement,1.0
18,2024,8500.0,Appartement,3.0
17,2024,9218.75,Appartement,3.0
18,2024,9674.358974358975,Appartement,3.0
17,2024,11363.636363636364,Appartement,1.0
8,2024,1038.216560509554,Local industriel. commercial ou assimilé,0.0
8,2024,11186.440677966102,Appartement,2.0
8,2024,18140.0,Appartement,1.0
8,2024,13750.0,Appartement,3.0
8,2024,11916.666666666666,Appartement,3.0
3,2024,9583.333333333334,Appartement,5.0
10,2024,11427.083333333334,Appartement,2.0
9,2024,8709.677419354839,Appartement,2.0
18,2024,9114.814814814816,Appartement,2.0
10,2024,17008.823529411766,Appartement,2.0
9,2024,13153.488372093023,Appartement,2.0
2,2024,9393.75,Appartement,1.0
2,2024,19074.074074074073,Appartement,2.0
4,2024,9783.783783783783,Appartement,2.0
19,2024,5757.575757575758,Appartement,1.0
10,2024,12654.936170212766,Appartement,4.0
9,2024,5000.0,Local industriel. commercial ou assimilé,0.0
2,2024,9459.45945945946,Appartement,2.0
10,2024,8293.333333333334,Appartement,1.0
10,2024,7500.0,Appartement,5.0
10,2024,10289.473684210527,Appartement,3.0
17,2024,6833.333333333333,Appartement,1.0
18,2024,8636.363636363636,Appartement,1.0
20,2024,8275.862068965518,Appartement,2.0
18,2024,9487.179487179486,Appartement,2.0
3,2024,11000.0,Appartement,2.0
18,2024,9416.666666666666,Appartement,1.0
2,2024,8838.709677419354,Local industriel. commercial ou assimilé,0.0
9,2024,9568.181818181818,Appartement,1.0
18,2024,5000.0,Appartement,1.0
9,2024,11000.0,Appartement,2.0
18,2024,9677.41935483871,Appartement,1.0
8,2024,7655.416666666667,Local industriel. commercial ou assimilé,0.0
20,2024,5555.555555555556,Appartement,1.0
9,2024,5790.72,Appartement,2.0
19,2024,6111.111111111111,Appartement,1.0
2,2024,9869.565217391304,Appartement,1.0
9,2024,9600.0,Appartement,1.0
4,2024,16620.93023255814,Appartement,3.0
4,2024,12538.59649122807,Appartement,4.0
18,2024,7812.5,Appartement,2.0
20,2024,8207.692307692309,Appartement,4.0
10,2024,6326.530612244898,Appartement,2.0
